patients	VORAXAZE.xml:S1:4021:8	O	O
.	VORAXAZE.xml:S1:4029:1	O	O

VORAXAZE	VORAXAZE.xml:S1:4031:8	O	O
was	VORAXAZE.xml:S1:4040:3	O	O
given	VORAXAZE.xml:S1:4044:5	O	O
at	VORAXAZE.xml:S1:4050:2	O	O
a	VORAXAZE.xml:S1:4053:1	O	O
dose	VORAXAZE.xml:S1:4055:4	O	O
of	VORAXAZE.xml:S1:4060:2	O	O
50	VORAXAZE.xml:S1:4063:2	O	O
Units	VORAXAZE.xml:S1:4066:5	O	O
kg	VORAXAZE.xml:S1:4072:2	O	O
as	VORAXAZE.xml:S1:4075:2	O	O
an	VORAXAZE.xml:S1:4078:2	O	O
intravenous	VORAXAZE.xml:S1:4081:11	O	O
injection	VORAXAZE.xml:S1:4093:9	O	O
over	VORAXAZE.xml:S1:4103:4	O	O
5	VORAXAZE.xml:S1:4108:1	O	O
minutes	VORAXAZE.xml:S1:4110:7	O	O
.	VORAXAZE.xml:S1:4117:1	O	O

The	VORAXAZE.xml:S1:4119:3	O	O
criterion	VORAXAZE.xml:S1:4123:9	O	O
for	VORAXAZE.xml:S1:4133:3	O	O
allowing	VORAXAZE.xml:S1:4137:8	O	O
patients	VORAXAZE.xml:S1:4146:8	O	O
to	VORAXAZE.xml:S1:4155:2	O	O
receive	VORAXAZE.xml:S1:4158:7	O	O
a	VORAXAZE.xml:S1:4166:1	O	O
second	VORAXAZE.xml:S1:4168:6	O	O
glucarpidase	VORAXAZE.xml:S1:4175:12	O	O
dose	VORAXAZE.xml:S1:4188:4	O	O
was	VORAXAZE.xml:S1:4193:3	O	O
not	VORAXAZE.xml:S1:4197:3	O	O
specified	VORAXAZE.xml:S1:4201:9	O	O
in	VORAXAZE.xml:S1:4211:2	O	O
the	VORAXAZE.xml:S1:4214:3	O	O
protocol	VORAXAZE.xml:S1:4218:8	O	O
.	VORAXAZE.xml:S1:4226:1	O	O

The	VORAXAZE.xml:S1:4228:3	O	O
protocol	VORAXAZE.xml:S1:4232:8	O	O
specified	VORAXAZE.xml:S1:4241:9	O	O
that	VORAXAZE.xml:S1:4251:4	O	O
patients	VORAXAZE.xml:S1:4256:8	O	O
continue	VORAXAZE.xml:S1:4265:8	O	O
receiving	VORAXAZE.xml:S1:4274:9	O	O
intravenous	VORAXAZE.xml:S1:4284:11	O	O
hydration	VORAXAZE.xml:S1:4296:9	O	O
,	VORAXAZE.xml:S1:4305:1	O	O
urinary	VORAXAZE.xml:S1:4307:7	O	I-AdverseReaction
alkalinization	VORAXAZE.xml:S1:4315:14	O	I-AdverseReaction
and	VORAXAZE.xml:S1:4330:3	O	O
leucovorin	VORAXAZE.xml:S1:4334:10	O	O
,	VORAXAZE.xml:S1:4344:1	O	O
and	VORAXAZE.xml:S1:4346:3	O	O
that	VORAXAZE.xml:S1:4350:4	O	O
leucovorin	VORAXAZE.xml:S1:4355:10	O	O
administration	VORAXAZE.xml:S1:4366:14	O	O
be	VORAXAZE.xml:S1:4381:2	O	O
adjusted	VORAXAZE.xml:S1:4384:8	O	O
to	VORAXAZE.xml:S1:4393:2	O	O
ensure	VORAXAZE.xml:S1:4396:6	O	O
that	VORAXAZE.xml:S1:4403:4	O	O
it	VORAXAZE.xml:S1:4408:2	O	O
was	VORAXAZE.xml:S1:4411:3	O	O
not	VORAXAZE.xml:S1:4415:3	O	O
administered	VORAXAZE.xml:S1:4419:12	O	O
within	VORAXAZE.xml:S1:4432:6	O	O
two	VORAXAZE.xml:S1:4439:3	O	O
hours	VORAXAZE.xml:S1:4443:5	O	O
before	VORAXAZE.xml:S1:4449:6	O	O
or	VORAXAZE.xml:S1:4456:2	O	O
after	VORAXAZE.xml:S1:4459:5	O	O
VORAXAZE	VORAXAZE.xml:S1:4465:8	O	O
.	VORAXAZE.xml:S1:4473:1	O	O

Study	VORAXAZE.xml:S1:4479:5	O	O
2	VORAXAZE.xml:S1:4485:1	O	O
enrolled	VORAXAZE.xml:S1:4487:8	O	O
patients	VORAXAZE.xml:S1:4496:8	O	O
with	VORAXAZE.xml:S1:4505:4	O	O
a	VORAXAZE.xml:S1:4510:1	O	O
median	VORAXAZE.xml:S1:4512:6	O	O
age	VORAXAZE.xml:S1:4519:3	O	O
of	VORAXAZE.xml:S1:4523:2	O	O
17	VORAXAZE.xml:S1:4526:2	O	O
years	VORAXAZE.xml:S1:4529:5	O	O
(	VORAXAZE.xml:S1:4535:1	O	O
6	VORAXAZE.xml:S1:4536:1	O	O
months	VORAXAZE.xml:S1:4538:6	O	O
to	VORAXAZE.xml:S1:4545:2	O	O
85	VORAXAZE.xml:S1:4548:2	O	O
years	VORAXAZE.xml:S1:4551:5	O	O
)	VORAXAZE.xml:S1:4556:1	O	O
;	VORAXAZE.xml:S1:4557:1	O	O
64%	VORAXAZE.xml:S1:4559:3	O	O
were	VORAXAZE.xml:S1:4563:4	O	O
male	VORAXAZE.xml:S1:4568:4	O	O
,	VORAXAZE.xml:S1:4572:1	O	O
and	VORAXAZE.xml:S1:4574:3	O	O
the	VORAXAZE.xml:S1:4578:3	O	O
underlying	VORAXAZE.xml:S1:4582:10	O	O
malignancies	VORAXAZE.xml:S1:4593:12	O	O
were	VORAXAZE.xml:S1:4606:4	O	O
osteogenic	VORAXAZE.xml:S1:4611:10	O	O
sarcoma	VORAXAZE.xml:S1:4622:7	O	O
in	VORAXAZE.xml:S1:4630:2	O	O
32%	VORAXAZE.xml:S1:4633:3	O	O
,	VORAXAZE.xml:S1:4636:1	O	O
and	VORAXAZE.xml:S1:4638:3	O	O
leukemia	VORAXAZE.xml:S1:4642:8	O	O
or	VORAXAZE.xml:S1:4651:2	O	O
lymphoma	VORAXAZE.xml:S1:4654:8	O	O
in	VORAXAZE.xml:S1:4663:2	O	O
62%	VORAXAZE.xml:S1:4666:3	O	O
of	VORAXAZE.xml:S1:4670:2	O	O
patients	VORAXAZE.xml:S1:4673:8	O	O
.	VORAXAZE.xml:S1:4681:1	O	O

One	VORAXAZE.xml:S1:4683:3	O	O
(	VORAXAZE.xml:S1:4687:1	O	O
n	VORAXAZE.xml:S1:4688:1	O	O
122	VORAXAZE.xml:S1:4690:3	O	O
)	VORAXAZE.xml:S1:4693:1	O	O
or	VORAXAZE.xml:S1:4695:2	O	O
2	VORAXAZE.xml:S1:4698:1	O	O
(	VORAXAZE.xml:S1:4700:1	O	O
n	VORAXAZE.xml:S1:4701:1	O	O
18	VORAXAZE.xml:S1:4704:2	O	O
)	VORAXAZE.xml:S1:4706:1	O	O
doses	VORAXAZE.xml:S1:4708:5	O	O
of	VORAXAZE.xml:S1:4714:2	O	O
VORAXAZE	VORAXAZE.xml:S1:4717:8	O	O
were	VORAXAZE.xml:S1:4726:4	O	O
administered	VORAXAZE.xml:S1:4731:12	O	O
intravenously	VORAXAZE.xml:S1:4744:13	O	O
;	VORAXAZE.xml:S1:4757:1	O	O
the	VORAXAZE.xml:S1:4759:3	O	O
number	VORAXAZE.xml:S1:4763:6	O	O
of	VORAXAZE.xml:S1:4770:2	O	O
doses	VORAXAZE.xml:S1:4773:5	O	O
was	VORAXAZE.xml:S1:4779:3	O	O
not	VORAXAZE.xml:S1:4783:3	O	O
specified	VORAXAZE.xml:S1:4787:9	O	O
for	VORAXAZE.xml:S1:4797:3	O	O
1	VORAXAZE.xml:S1:4801:1	O	O
patient	VORAXAZE.xml:S1:4803:7	O	O
.	VORAXAZE.xml:S1:4810:1	O	O

Doses	VORAXAZE.xml:S1:4812:5	O	O
ranged	VORAXAZE.xml:S1:4818:6	O	O
from	VORAXAZE.xml:S1:4825:4	O	O
6	VORAXAZE.xml:S1:4830:1	O	O
to	VORAXAZE.xml:S1:4832:2	O	O
189	VORAXAZE.xml:S1:4835:3	O	O
Units	VORAXAZE.xml:S1:4839:5	O	O
kg	VORAXAZE.xml:S1:4845:2	O	O
,	VORAXAZE.xml:S1:4847:1	O	O
with	VORAXAZE.xml:S1:4849:4	O	O
a	VORAXAZE.xml:S1:4854:1	O	O
median	VORAXAZE.xml:S1:4856:6	O	O
dose	VORAXAZE.xml:S1:4863:4	O	O
of	VORAXAZE.xml:S1:4868:2	O	O
50	VORAXAZE.xml:S1:4871:2	O	O
Units	VORAXAZE.xml:S1:4874:5	O	O
kg	VORAXAZE.xml:S1:4880:2	O	O
.	VORAXAZE.xml:S1:4882:1	O	O

In	VORAXAZE.xml:S1:4888:2	O	O
Study	VORAXAZE.xml:S1:4891:5	O	O
2	VORAXAZE.xml:S1:4897:1	O	O
only	VORAXAZE.xml:S1:4899:4	O	O
VORAXAZE	VORAXAZE.xml:S1:4904:8	O	O
-	VORAXAZE.xml:S1:4912:1	O	I-AdverseReaction
related	VORAXAZE.xml:S1:4913:7	O	I-AdverseReaction
adverse	VORAXAZE.xml:S1:4921:7	O	I-AdverseReaction
reactions	VORAXAZE.xml:S1:4929:9	O	I-AdverseReaction
were	VORAXAZE.xml:S1:4939:4	O	O
collected	VORAXAZE.xml:S1:4944:9	O	O
and	VORAXAZE.xml:S1:4954:3	O	O
severity	VORAXAZE.xml:S1:4958:8	O	O
was	VORAXAZE.xml:S1:4967:3	O	O
graded	VORAXAZE.xml:S1:4971:6	O	O
according	VORAXAZE.xml:S1:4978:9	O	O
to	VORAXAZE.xml:S1:4988:2	O	O
NCI	VORAXAZE.xml:S1:4991:3	O	O
CTCAE	VORAXAZE.xml:S1:4995:5	O	O
version	VORAXAZE.xml:S1:5001:7	O	O
3	VORAXAZE.xml:S1:5009:1	O	O
.	VORAXAZE.xml:S1:5010:1	O	O

Among	VORAXAZE.xml:S1:5016:5	O	O
the	VORAXAZE.xml:S1:5022:3	O	O
290	VORAXAZE.xml:S1:5026:3	O	O
patients	VORAXAZE.xml:S1:5030:8	O	O
included	VORAXAZE.xml:S1:5039:8	O	O
in	VORAXAZE.xml:S1:5048:2	O	O
the	VORAXAZE.xml:S1:5051:3	O	O
safety	VORAXAZE.xml:S1:5055:6	O	O
evaluation	VORAXAZE.xml:S1:5062:10	O	O
of	VORAXAZE.xml:S1:5073:2	O	O
VORAXAZE	VORAXAZE.xml:S1:5076:8	O	O
,	VORAXAZE.xml:S1:5084:1	O	O
there	VORAXAZE.xml:S1:5086:5	O	O
were	VORAXAZE.xml:S1:5092:4	O	O
8	VORAXAZE.xml:S1:5097:1	O	O
deaths	VORAXAZE.xml:S1:5099:6	B-AdverseReaction	B-AdverseReaction
within	VORAXAZE.xml:S1:5106:6	O	O
30	VORAXAZE.xml:S1:5113:2	O	O
days	VORAXAZE.xml:S1:5116:4	O	O
of	VORAXAZE.xml:S1:5121:2	O	O
VORAXAZE	VORAXAZE.xml:S1:5124:8	O	O
exposure	VORAXAZE.xml:S1:5133:8	O	O
that	VORAXAZE.xml:S1:5142:4	O	O
were	VORAXAZE.xml:S1:5147:4	O	O
not	VORAXAZE.xml:S1:5152:3	O	O
related	VORAXAZE.xml:S1:5156:7	O	O
to	VORAXAZE.xml:S1:5164:2	O	O
progressive	VORAXAZE.xml:S1:5167:11	O	O
disease	VORAXAZE.xml:S1:5179:7	O	O
.	VORAXAZE.xml:S1:5186:1	O	O

Twenty	VORAXAZE.xml:S1:5188:6	O	O
-	VORAXAZE.xml:S1:5194:1	O	O
one	VORAXAZE.xml:S1:5195:3	O	O
of	VORAXAZE.xml:S1:5199:2	O	O
290	VORAXAZE.xml:S1:5202:3	O	O
patients	VORAXAZE.xml:S1:5206:8	O	O
(	VORAXAZE.xml:S1:5215:1	O	O
7%	VORAXAZE.xml:S1:5216:2	O	O
)	VORAXAZE.xml:S1:5218:1	O	O
experienced	VORAXAZE.xml:S1:5220:11	O	O
adverse	VORAXAZE.xml:S1:5232:7	O	O
reactions	VORAXAZE.xml:S1:5240:9	O	O
that	VORAXAZE.xml:S1:5250:4	O	O
were	VORAXAZE.xml:S1:5255:4	O	O
assessed	VORAXAZE.xml:S1:5260:8	O	O
as	VORAXAZE.xml:S1:5269:2	O	O
related	VORAXAZE.xml:S1:5272:7	O	O
to	VORAXAZE.xml:S1:5280:2	O	O
VORAXAZE	VORAXAZE.xml:S1:5283:8	O	B-AdverseReaction
.	VORAXAZE.xml:S1:5291:1	O	O

Most	VORAXAZE.xml:S1:5293:4	O	O
were	VORAXAZE.xml:S1:5298:4	O	O
Grade	VORAXAZE.xml:S1:5303:5	O	B-Severity
1	VORAXAZE.xml:S1:5309:1	O	I-Severity
or	VORAXAZE.xml:S1:5311:2	O	O
2	VORAXAZE.xml:S1:5314:1	O	O
events	VORAXAZE.xml:S1:5316:6	O	O
.	VORAXAZE.xml:S1:5322:1	O	O

One	VORAXAZE.xml:S1:5324:3	O	O
patient	VORAXAZE.xml:S1:5328:7	O	O
experienced	VORAXAZE.xml:S1:5336:11	O	O
related	VORAXAZE.xml:S1:5348:7	O	B-AdverseReaction
Grade	VORAXAZE.xml:S1:5356:5	B-Severity	B-Severity
3	VORAXAZE.xml:S1:5362:1	I-Severity	I-Severity
flushing	VORAXAZE.xml:S1:5364:8	B-AdverseReaction	B-AdverseReaction
.	VORAXAZE.xml:S1:5372:1	O	O

The	VORAXAZE.xml:S1:5374:3	O	O
most	VORAXAZE.xml:S1:5378:4	O	O
common	VORAXAZE.xml:S1:5383:6	O	O
related	VORAXAZE.xml:S1:5390:7	O	O
adverse	VORAXAZE.xml:S1:5398:7	O	O
reactions	VORAXAZE.xml:S1:5406:9	O	O
that	VORAXAZE.xml:S1:5416:4	O	O
were	VORAXAZE.xml:S1:5421:4	O	O
not	VORAXAZE.xml:S1:5426:3	O	O
hematologic	VORAXAZE.xml:S1:5430:11	O	O
,	VORAXAZE.xml:S1:5441:1	O	O
hepatic	VORAXAZE.xml:S1:5443:7	O	B-AdverseReaction
or	VORAXAZE.xml:S1:5451:2	O	O
renal	VORAXAZE.xml:S1:5454:5	O	I-AdverseReaction
events	VORAXAZE.xml:S1:5460:6	O	I-AdverseReaction
were	VORAXAZE.xml:S1:5467:4	O	O
paresthesia	VORAXAZE.xml:S1:5472:11	B-AdverseReaction	B-AdverseReaction
,	VORAXAZE.xml:S1:5483:1	O	O
flushing	VORAXAZE.xml:S1:5485:8	B-AdverseReaction	B-AdverseReaction
,	VORAXAZE.xml:S1:5493:1	O	O
and	VORAXAZE.xml:S1:5495:3	O	O
nausea	VORAXAZE.xml:S1:5499:6	B-AdverseReaction	B-AdverseReaction
and	VORAXAZE.xml:S1:5506:3	O	O
or	VORAXAZE.xml:S1:5510:2	O	O
vomiting	VORAXAZE.xml:S1:5513:8	B-AdverseReaction	B-AdverseReaction
,	VORAXAZE.xml:S1:5521:1	O	O
which	VORAXAZE.xml:S1:5523:5	O	O
each	VORAXAZE.xml:S1:5529:4	O	O
occurred	VORAXAZE.xml:S1:5534:8	O	O
in	VORAXAZE.xml:S1:5543:2	O	O
2%	VORAXAZE.xml:S1:5546:2	O	O
of	VORAXAZE.xml:S1:5549:2	O	O
patients	VORAXAZE.xml:S1:5552:8	O	O
(	VORAXAZE.xml:S1:5561:1	O	O
Table	VORAXAZE.xml:S1:5562:5	O	O
1	VORAXAZE.xml:S1:5568:1	O	O
)	VORAXAZE.xml:S1:5569:1	O	O
.	VORAXAZE.xml:S1:5570:1	O	O

Table	VORAXAZE.xml:S1:5576:5	O	O
1	VORAXAZE.xml:S1:5582:1	O	O
:	VORAXAZE.xml:S1:5583:1	O	O
Per	VORAXAZE.xml:S1:5585:3	O	O
Patient	VORAXAZE.xml:S1:5589:7	O	O
Incidence	VORAXAZE.xml:S1:5597:9	O	O
of	VORAXAZE.xml:S1:5607:2	O	O
Grade	VORAXAZE.xml:S1:5610:5	O	O
1	VORAXAZE.xml:S1:5616:1	O	O
and	VORAXAZE.xml:S1:5618:3	O	O
2	VORAXAZE.xml:S1:5622:1	O	O
Adverse	VORAXAZE.xml:S1:5624:7	O	O
Reactions	VORAXAZE.xml:S1:5632:9	O	O
Assessed	VORAXAZE.xml:S1:5642:8	O	O
as	VORAXAZE.xml:S1:5651:2	O	O
Possibly	VORAXAZE.xml:S1:5654:8	O	O
,	VORAXAZE.xml:S1:5662:1	O	O
Probably	VORAXAZE.xml:S1:5664:8	O	O
,	VORAXAZE.xml:S1:5672:1	O	O
or	VORAXAZE.xml:S1:5674:2	O	O
Definitely	VORAXAZE.xml:S1:5677:10	O	O
Related	VORAXAZE.xml:S1:5688:7	O	O
to	VORAXAZE.xml:S1:5696:2	O	O
VORAXAZE	VORAXAZE.xml:S1:5699:8	O	O
Excluding	VORAXAZE.xml:S1:5708:9	O	O
Hematologic	VORAXAZE.xml:S1:5718:11	O	O
,	VORAXAZE.xml:S1:5729:1	O	O
Hepatic	VORAXAZE.xml:S1:5731:7	O	O
,	VORAXAZE.xml:S1:5738:1	O	O
or	VORAXAZE.xml:S1:5740:2	O	O
Renal	VORAXAZE.xml:S1:5743:5	O	O
Adverse	VORAXAZE.xml:S1:5749:7	O	O
Reactions	VORAXAZE.xml:S1:5757:9	O	O

1	VORAXAZE.xml:S1:5771:1	O	O
This	VORAXAZE.xml:S1:5774:4	O	O
incidence	VORAXAZE.xml:S1:5779:9	O	O
includes	VORAXAZE.xml:S1:5789:8	O	O
the	VORAXAZE.xml:S1:5798:3	O	O
following	VORAXAZE.xml:S1:5802:9	O	O
terms	VORAXAZE.xml:S1:5812:5	O	O
:	VORAXAZE.xml:S1:5817:1	O	O
flushing	VORAXAZE.xml:S1:5819:8	B-AdverseReaction	B-AdverseReaction
,	VORAXAZE.xml:S1:5827:1	O	O
feeling	VORAXAZE.xml:S1:5829:7	B-AdverseReaction	B-AdverseReaction
hot	VORAXAZE.xml:S1:5837:3	I-AdverseReaction	I-AdverseReaction
,	VORAXAZE.xml:S1:5840:1	O	O
burning	VORAXAZE.xml:S1:5842:7	B-AdverseReaction	B-AdverseReaction
sensation	VORAXAZE.xml:S1:5850:9	I-AdverseReaction	I-AdverseReaction
.	VORAXAZE.xml:S1:5859:1	O	O

2	VORAXAZE.xml:S1:5862:1	O	O
One	VORAXAZE.xml:S1:5865:3	O	O
of	VORAXAZE.xml:S1:5869:2	O	O
these	VORAXAZE.xml:S1:5872:5	O	O
reactions	VORAXAZE.xml:S1:5878:9	O	O
was	VORAXAZE.xml:S1:5888:3	O	O
classified	VORAXAZE.xml:S1:5892:10	O	O
as	VORAXAZE.xml:S1:5903:2	O	O
Grade	VORAXAZE.xml:S1:5906:5	O	B-Severity
3	VORAXAZE.xml:S1:5912:1	O	I-Severity
in	VORAXAZE.xml:S1:5914:2	O	O
severity	VORAXAZE.xml:S1:5917:8	O	O
.	VORAXAZE.xml:S1:5925:1	O	O

Adverse	VORAXAZE.xml:S1:5936:7	O	O

Reaction	VORAXAZE.xml:S1:5944:8	O	O
N	VORAXAZE.xml:S1:5963:1	O	O
290	VORAXAZE.xml:S1:5966:3	O	O
n	VORAXAZE.xml:S1:5969:1	O	O
(	VORAXAZE.xml:S1:5971:1	O	O
)	VORAXAZE.xml:S1:5973:1	O	O

Paresthesias	VORAXAZE.xml:S1:5991:12	B-AdverseReaction	B-AdverseReaction
7	VORAXAZE.xml:S1:6018:1	O	O
(	VORAXAZE.xml:S1:6020:1	O	O
2%	VORAXAZE.xml:S1:6021:2	O	O
)	VORAXAZE.xml:S1:6023:1	O	O

Flushing	VORAXAZE.xml:S1:6048:8	B-AdverseReaction	O
1	VORAXAZE.xml:S1:6058:1	O	O
,	VORAXAZE.xml:S1:6059:1	O	O
2	VORAXAZE.xml:S1:6060:1	O	O
5	VORAXAZE.xml:S1:6075:1	O	O
(	VORAXAZE.xml:S1:6077:1	O	O
2%	VORAXAZE.xml:S1:6078:2	O	O
)	VORAXAZE.xml:S1:6080:1	O	O

Nausea	VORAXAZE.xml:S1:6105:6	B-AdverseReaction	B-AdverseReaction
Vomiting	VORAXAZE.xml:S1:6112:8	B-AdverseReaction	B-AdverseReaction
5	VORAXAZE.xml:S1:6132:1	O	O
(	VORAXAZE.xml:S1:6134:1	O	O
2%	VORAXAZE.xml:S1:6135:2	O	O
)	VORAXAZE.xml:S1:6137:1	O	O

Headache	VORAXAZE.xml:S1:6162:8	B-AdverseReaction	B-AdverseReaction
2	VORAXAZE.xml:S1:6189:1	O	O
(	VORAXAZE.xml:S1:6191:1	O	O
1%	VORAXAZE.xml:S1:6192:2	O	O
)	VORAXAZE.xml:S1:6194:1	O	O

Hypotension	VORAXAZE.xml:S1:6219:11	B-AdverseReaction	B-AdverseReaction
2	VORAXAZE.xml:S1:6246:1	O	O
(	VORAXAZE.xml:S1:6248:1	O	O
1%	VORAXAZE.xml:S1:6249:2	O	O
)	VORAXAZE.xml:S1:6251:1	O	O

Blurred	VORAXAZE.xml:S1:6276:7	B-AdverseReaction	B-AdverseReaction
Vision	VORAXAZE.xml:S1:6284:6	I-AdverseReaction	I-AdverseReaction
1	VORAXAZE.xml:S1:6303:1	O	O
(	VORAXAZE.xml:S1:6305:1	O	O
1%	VORAXAZE.xml:S1:6307:2	O	O
)	VORAXAZE.xml:S1:6309:1	O	O

Diarrhea	VORAXAZE.xml:S1:6333:8	B-AdverseReaction	B-AdverseReaction
1	VORAXAZE.xml:S1:6360:1	O	O
(	VORAXAZE.xml:S1:6362:1	O	O
1%	VORAXAZE.xml:S1:6364:2	O	O
)	VORAXAZE.xml:S1:6366:1	O	O

Hypersensitivity	VORAXAZE.xml:S1:6390:16	B-AdverseReaction	B-AdverseReaction
1	VORAXAZE.xml:S1:6417:1	O	I-AdverseReaction
(	VORAXAZE.xml:S1:6419:1	O	O
1%	VORAXAZE.xml:S1:6421:2	O	O
)	VORAXAZE.xml:S1:6423:1	O	O

Hypertension	VORAXAZE.xml:S1:6447:12	B-AdverseReaction	B-AdverseReaction
1	VORAXAZE.xml:S1:6474:1	O	O
(	VORAXAZE.xml:S1:6476:1	O	O
1%	VORAXAZE.xml:S1:6478:2	O	O
)	VORAXAZE.xml:S1:6480:1	O	O

Rash	VORAXAZE.xml:S1:6504:4	B-AdverseReaction	B-AdverseReaction
1	VORAXAZE.xml:S1:6531:1	O	O
(	VORAXAZE.xml:S1:6533:1	O	O
1%	VORAXAZE.xml:S1:6535:2	O	O
)	VORAXAZE.xml:S1:6537:1	O	O

Throat	VORAXAZE.xml:S1:6561:6	B-AdverseReaction	B-AdverseReaction
irritation	VORAXAZE.xml:S1:6568:10	I-AdverseReaction	I-AdverseReaction
Throat	VORAXAZE.xml:S1:6579:6	B-AdverseReaction	I-AdverseReaction
tightness	VORAXAZE.xml:S1:6586:9	I-AdverseReaction	I-AdverseReaction
1	VORAXAZE.xml:S1:6597:1	O	O
(	VORAXAZE.xml:S1:6599:1	O	O
1%	VORAXAZE.xml:S1:6601:2	O	O
)	VORAXAZE.xml:S1:6603:1	O	O

Tremor	VORAXAZE.xml:S1:6627:6	B-AdverseReaction	B-AdverseReaction
1	VORAXAZE.xml:S1:6654:1	O	O
(	VORAXAZE.xml:S1:6656:1	O	O
1%	VORAXAZE.xml:S1:6658:2	O	O
)	VORAXAZE.xml:S1:6660:1	O	O

6.2	VORAXAZE.xml:S1:6691:3	O	O
Immunogenicity	VORAXAZE.xml:S1:6699:14	O	O

As	VORAXAZE.xml:S1:6719:2	O	O
with	VORAXAZE.xml:S1:6722:4	O	O
all	VORAXAZE.xml:S1:6727:3	O	O
therapeutic	VORAXAZE.xml:S1:6731:11	O	O
proteins	VORAXAZE.xml:S1:6743:8	O	O
,	VORAXAZE.xml:S1:6751:1	O	O
there	VORAXAZE.xml:S1:6753:5	O	O
is	VORAXAZE.xml:S1:6759:2	O	O
potential	VORAXAZE.xml:S1:6762:9	O	O
for	VORAXAZE.xml:S1:6772:3	O	O
immunogenicity	VORAXAZE.xml:S1:6776:14	O	O
.	VORAXAZE.xml:S1:6790:1	O	O

In	VORAXAZE.xml:S1:6792:2	O	O
clinical	VORAXAZE.xml:S1:6795:8	O	O
trials	VORAXAZE.xml:S1:6804:6	O	O
,	VORAXAZE.xml:S1:6810:1	O	O
121	VORAXAZE.xml:S1:6812:3	O	O
patients	VORAXAZE.xml:S1:6816:8	O	O
who	VORAXAZE.xml:S1:6825:3	O	O
received	VORAXAZE.xml:S1:6829:8	O	O
one	VORAXAZE.xml:S1:6838:3	O	O
(	VORAXAZE.xml:S1:6842:1	O	O
n	VORAXAZE.xml:S1:6843:1	O	O
99	VORAXAZE.xml:S1:6845:2	O	O
)	VORAXAZE.xml:S1:6847:1	O	O
,	VORAXAZE.xml:S1:6848:1	O	O
two	VORAXAZE.xml:S1:6850:3	O	O
(	VORAXAZE.xml:S1:6854:1	O	O
n	VORAXAZE.xml:S1:6855:1	O	O
21	VORAXAZE.xml:S1:6857:2	O	O
)	VORAXAZE.xml:S1:6859:1	O	O
,	VORAXAZE.xml:S1:6860:1	O	O
or	VORAXAZE.xml:S1:6862:2	O	O
three	VORAXAZE.xml:S1:6865:5	O	O
(	VORAXAZE.xml:S1:6871:1	O	O
n	VORAXAZE.xml:S1:6872:1	O	O
1	VORAXAZE.xml:S1:6874:1	O	O
)	VORAXAZE.xml:S1:6875:1	O	O
doses	VORAXAZE.xml:S1:6877:5	O	O
of	VORAXAZE.xml:S1:6883:2	O	O
VORAXAZE	VORAXAZE.xml:S1:6886:8	O	O
were	VORAXAZE.xml:S1:6895:4	O	O
evaluated	VORAXAZE.xml:S1:6900:9	O	O
for	VORAXAZE.xml:S1:6910:3	O	O
anti	VORAXAZE.xml:S1:6914:4	O	O
-	VORAXAZE.xml:S1:6918:1	O	O
glucarpidase	VORAXAZE.xml:S1:6919:12	O	O
antibodies	VORAXAZE.xml:S1:6932:10	O	O
.	VORAXAZE.xml:S1:6942:1	O	O

Twenty	VORAXAZE.xml:S1:6944:6	O	O
-	VORAXAZE.xml:S1:6950:1	O	O
five	VORAXAZE.xml:S1:6951:4	O	O
of	VORAXAZE.xml:S1:6956:2	O	O
these	VORAXAZE.xml:S1:6959:5	O	O
121	VORAXAZE.xml:S1:6965:3	O	O
patients	VORAXAZE.xml:S1:6969:8	O	O
(	VORAXAZE.xml:S1:6978:1	O	O
21%	VORAXAZE.xml:S1:6979:3	O	O
)	VORAXAZE.xml:S1:6982:1	O	O
had	VORAXAZE.xml:S1:6984:3	O	O
detectable	VORAXAZE.xml:S1:6988:10	O	O
anti	VORAXAZE.xml:S1:6999:4	O	O
-	VORAXAZE.xml:S1:7003:1	O	O
glucarpidase	VORAXAZE.xml:S1:7004:12	O	O
antibodies	VORAXAZE.xml:S1:7017:10	O	O
following	VORAXAZE.xml:S1:7028:9	O	O
VORAXAZE	VORAXAZE.xml:S1:7038:8	O	O
administration	VORAXAZE.xml:S1:7047:14	O	O
,	VORAXAZE.xml:S1:7061:1	O	O
of	VORAXAZE.xml:S1:7063:2	O	O
which	VORAXAZE.xml:S1:7066:5	O	O
19	VORAXAZE.xml:S1:7072:2	O	O
received	VORAXAZE.xml:S1:7075:8	O	O
a	VORAXAZE.xml:S1:7084:1	O	O
single	VORAXAZE.xml:S1:7086:6	O	O
dose	VORAXAZE.xml:S1:7093:4	O	O
of	VORAXAZE.xml:S1:7098:2	O	O
VORAXAZE	VORAXAZE.xml:S1:7101:8	O	O
and	VORAXAZE.xml:S1:7110:3	O	O
6	VORAXAZE.xml:S1:7114:1	O	O
received	VORAXAZE.xml:S1:7116:8	O	O
two	VORAXAZE.xml:S1:7125:3	O	O
doses	VORAXAZE.xml:S1:7129:5	O	O
of	VORAXAZE.xml:S1:7135:2	O	O
VORAXAZE	VORAXAZE.xml:S1:7138:8	O	O
.	VORAXAZE.xml:S1:7146:1	O	O

Antibody	VORAXAZE.xml:S1:7148:8	O	B-AdverseReaction
titers	VORAXAZE.xml:S1:7157:6	O	I-AdverseReaction
were	VORAXAZE.xml:S1:7164:4	O	O
